resourceid,projectid,vendorid,vendor_name,project_resource_type,item_name,item_number,item_unit_price,item_quantity
c1efac660dda452ed3d5ab55949739ca,2ccba9235a57279e0c9f1ac273e77727,82,Best Buy for Business,Technology,Toshiba Thrive AT105-T108 - tablet - Android 3.1 (Honeycomb) - 8 GB - 10.1' - black,BB11441504,379.99,1
208bd213f075c8b6e53d82a43a987470,2cc4ee757b990f0ce7944466cdcee908,767,Lakeshore Learning Materials,Supplies,TD273 - White Tagboard - 12&amp;#34; x 18&#34;,TD273,9.99,1
d568c7b49d348621d72a7b33357c0a20,2cc4ee757b990f0ce7944466cdcee908,767,Lakeshore Learning Materials,Supplies,GG173 - Crinkle-Cut Craft Scissors Center,GG173,29.95,1
c76ab8c7add9ec8da31337f46c5b126a,2cc4ee757b990f0ce7944466cdcee908,767,Lakeshore Learning Materials,Supplies,LL159 - Lakeshore Scissors Set - Pointed-Tip,LL159,16.99,2
51594b7e8227dd94364ee3cda64e52ab,2cc4ee757b990f0ce7944466cdcee908,767,Lakeshore Learning Materials,Supplies,TD274 - Superbright Tagboard - 12&amp;#34; x 18&#34;,TD274,19.99,1
9634c2bb4b0a021279e3eb74a106573d,2cc4ee757b990f0ce7944466cdcee908,767,Lakeshore Learning Materials,Supplies,FA844 - Magnetic Paper Pockets - Set of 4,FA844,12.95,1
ec779f1d97fed9b5ad0fd97930d0d602,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,"Six by Seuss: A Treasury of Dr. Seuss Classics Dr. Seuss, Se",9780679821489,14.59,1
d4298bc6d4c3a960c20c6e7f3e63fe0d,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,Minnie and Moo: Wanted Dead or Alive (I Can Read Book Series,9780060730123,2.91,1
5f27443584aef2e01c0d4b3244e5c2b3,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,Do You Like Green Eggs and Ham?,9780375859601,7.29,1
c999b6a3a8845b1f0545cd87f8792f72,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,"My Friend Is Sad (Elephant and Piggie Series) Mo Willems, Mo",9781423102977,6.56,1
c866291479def588b4f0b7643e3a247b,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,Thunder Cake,9780698115811,5.83,1
c36259eba5a04bb59b2f026182504083,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,The Worst Helper Ever!,9780307261007,2.91,1
93aee16a2c4a55b5c2107a2806141dbe,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,"Gregory, the Terrible Eater",9780545129312,5.1,1
d0dc978e80b6b7082c5a417c3663bb70,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,Who Will Be My Friends?,9780064440721,2.91,1
2ba9bf522cfabd638967b92010e75a90,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,Molly the Brave and Me,9780394841755,2.91,1
d154bca415b998ed6218e76edaabeedf,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,Daisy Comes Home,9780142402702,5.1,1
b2dee8edfca496ff4cdbd4d8f57ae99f,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,Henry & Mudge Annie''s Good Move,9780689832840,2.91,1
2072cd5a1f7d56942649d37ae199f8a7,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,Daisy Comes Home,9780399236181,13.13,1
3fa5eb59bd68b3755d3878543aa7d72d,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,"Alvin Ho: Allergic to Girls, School, and Other Scary Things - PB",9780375849305,5.1,1
72ca52702b9dffa58866e4632a119c2f,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,Me,9781578744138,3.61,1
d7b9d7b5e6210b677953296ce0bfe2db,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,"Barney''s Horse (I Can Read Book Series) Syd Hoff, Syd Hoff (",9780064441421,2.91,1
a1d43de5a066019364e467bfa76f5f03,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,Robert the Rose Horse,9780394800257,6.56,1
b8654be00a925dd8f6f9f19d32e17d8d,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,Bad Hair Day,9780448419961,2.91,1
b14baf988f25860a4ea01a968f966910,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,I Am Special,9781574711301,1.82,1
9bda42acdbb569533a383a20043ac18d,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,Silly Street,9780061765285,2.91,1
136612bb4aa906ca602e1e929183e68d,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,All By Myself,9780307119384,2.91,1
5ebed815b94279316139989217dc35be,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,Late for School,9781561454914,5.8,1
cb27cd2fd27af15c41735a939560cadb,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,Falling for Rapunzel,9780399237942,11.67,1
102ff93851a3691f6f9720e904ac4c05,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,Earthquack!,9781416902607,5.1,1
4ef86fbde90e1d5e65be0259f0505222,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,B-E-S-T Friends,9780440400905,3.64,1
18ad948b5fbf26787742031ea56dc128,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,I Was So Mad,9780307119391,2.91,1
ceaab41ea80a709a6377fd518a58fc19,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,The Chick That Wouldn''t Hatch,9780152048310,2.88,1
fa12b24c833c316f8ca508ac8f2d5603,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,The Geezer in the Freezer,9781599901350,12.4,1
d5a53564b619c5e3e8ff56015a48d075,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,What Can I Be?,9780516278100,3.61,1
81ff84f53f303dfa6b7ca55603527d9f,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,Duck for President,9780689863776,13.13,1
595a8e4655bfab7f182bb4c8f12a6478,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,The Butt Book,9781599904566,13.06,1
4b9dc1fb6917148bf2daa4b53d22d488,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,Mrs. McNosh Hangs Up Her Wash,9780060004798,5.1,1
c00dfd139c9fe41a76d23c050245837e,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,Nine Men Chase a Hen,9780887430091,1.67,1
dcf16d2ff15f22063a9ad8469ad68736,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,Silly Sally,9780152059026,8.75,1
5c25c50da116dc8572b2fe2199bdb7f1,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,Goha and His Donkey,9781572741805,4.2,1
111a0ca168330819a7fa02a107c720f7,2cbd5fd8acdb44c598d4bd38547e1051,7,AKJ Books,Books,The Big Red Book of Beginner Books,9780375865312,11.67,1
e6849b746bd0653bf748f9553b8075ff,2cacbd821fe43bb59bf3392c1872a950,430,Woodwind and Brasswind,Other,Competitor Marching Tom Set,H70822.001.001,399.99,1
ee355b8f2f7f502b2361b0874e6f7632,2ca0f3f27c903198af9fa55a0eb488e6,82,Best Buy for Business,Technology,Belkin - Stylus Pen for Most Tablets - Silver,BB11723382,14.98,1
d23c2e30b2cf52823cfe42e8421400dc,2ca0f3f27c903198af9fa55a0eb488e6,82,Best Buy for Business,Technology,Apple - iPad with Retina display Wi-Fi - 64GB - Black,BB12424977,699.99,1
89e80cdd6fb3cba9819279c1356dcc79,2ca0f3f27c903198af9fa55a0eb488e6,82,Best Buy for Business,Technology,Apple - Smart Case for Apple iPad 2 and iPad (3rd Generation) - Dark Gray,BB12315527,49.99,1
c5bc8967af81110c909a269038fad05c,2c6eaa9aa66180e0853ced21c69f3365,,,Technology,Tag Reading System (32MB),"",49.99,4
85aff0135aa6fe79ceb0e32a4d247ad8,2c229961f749e767d50e19f2a8dc16d1,82,Best Buy for Business,Supplies,Apple - iPod touch 8GB* MP3 Player (4th Generation) - White,BB11639785,179.99,1
0d6b6ea541fcba80f2507b70ad493125,2c229961f749e767d50e19f2a8dc16d1,45,ABC School Supply,Supplies,ABACUS  2 COLOR DESKTOP,1426300,12.34,28
cd2f905c6def6bcc37268f701bb60cdb,2c18f9882dc92e90a7cd0064a860c53d,82,Best Buy for Business,Technology,Asus - 14' Laptop - 4GB Memory - 320GB Hard Drive - Black,BB12424980,299.99,2
6d85b557bfe99fbc08def05345977847,2c01429be962be0a236cdb7587769730,7,AKJ Books,Books,Diary of a Wimpy Kid (HC),9780810993136,10.18,2
00c6b977c53da5ed1009e0769db25bc5,2c01429be962be0a236cdb7587769730,7,AKJ Books,Books,Diary of a Wimpy Kid Cabin Fever,9781419702235,10.18,2
0dc901c405c73aa58144d1b05643e9b0,2c01429be962be0a236cdb7587769730,7,AKJ Books,Books,Diary of a Wimpy Kid - The Ugly Truth,9780810984912,10.18,2
7de8a4b995a21451e53399c94c4399de,2c01429be962be0a236cdb7587769730,7,AKJ Books,Books,Diary of a Wimpy Kid: Dog Days (HC),9780810983915,10.18,1
53a66331c5d6b5a0a286ee2ed21a071c,2c01429be962be0a236cdb7587769730,7,AKJ Books,Books,Diary of a Wimpy Kid,9781419705847,10.32,2
d641ec089b68191fc6a534437fb5bdf2,2c01429be962be0a236cdb7587769730,7,AKJ Books,Books,Last Straw (Diary of a Wimpy Kid),9780810970687,10.18,2
e5051f73b0ab725805ad00b321d3aff6,2c01429be962be0a236cdb7587769730,7,AKJ Books,Books,Diary of a Wimpy Kid: Roderick Rules,9780810994737,10.18,2
358ad024fb0f0f7c1b53870009d62d50,2bf17daf40f0147735a0469050653e28,767,Lakeshore Learning Materials,Other,CN411 - 48&amp;#34; x 72&#34; Teaching Table,CN411,349,1
ff60f6ea4e3b6b1e2d100d68f7d9a5ba,2bec31ded910eda8e16e3c40fbf12106,82,Best Buy for Business,Technology,Lenovo - IdeaPad 15.6' Laptop - 4GB Memory - 320GB Hard Drive - Black,BB12392524,299.99,1
5912a9a4e01c96e182c48f7a1f483bc8,2bec31ded910eda8e16e3c40fbf12106,82,Best Buy for Business,Technology,Vivitar - VT027 12.1-Megapixel Digital Camera - Black,BB12341210,49.99,1
3ae1aab3dda4ac3d979927f79f3ef734,2bec31ded910eda8e16e3c40fbf12106,82,Best Buy for Business,Technology,Vivitar - Flash Memory 5.1MP Camcorder with 1.8' Monitor - Black,BB11149018,49.99,1
899e221357c99255abb8942d807e466c,2beb215a4c6100b6f422fb5ec0958ee3,767,Lakeshore Learning Materials,Supplies,PX2016RG - Lakeshore Fully Washable Liquid Tempera - 1 Pint - Orange,PX2016RG,2.79,1
cd7f03ee6b505cc6df320d4ac59707a9,2beb215a4c6100b6f422fb5ec0958ee3,767,Lakeshore Learning Materials,Supplies,PX2016WT - Lakeshore Fully Washable Liquid Tempera - 1 Pint - White,PX2016WT,2.79,1
2b5a33dac7106b3a58612e1a5b137f64,2beb215a4c6100b6f422fb5ec0958ee3,767,Lakeshore Learning Materials,Supplies,PX2016GR - Lakeshore Fully Washable Liquid Tempera - 1 Pint - Green,PX2016GR,2.79,1
5165a6ac08d323cfa4b7e93748911c9f,2beb215a4c6100b6f422fb5ec0958ee3,767,Lakeshore Learning Materials,Supplies,PX2016BK - Lakeshore Fully Washable Liquid Tempera - 1 Pint - Black,PX2016BK,2.79,1
2a2eeff5783ddc971e95a9576e394b7c,2beb215a4c6100b6f422fb5ec0958ee3,767,Lakeshore Learning Materials,Supplies,DT101 - Decorate-Your-Own Pencil Boxes - Set of 10,DT101,19.95,2
a6105502281b8c2c9b55803e89b6b6f6,2beb215a4c6100b6f422fb5ec0958ee3,767,Lakeshore Learning Materials,Supplies,PX2016RD - Lakeshore Fully Washable Liquid Tempera - 1 Pint - Red,PX2016RD,2.79,1
7d46cd0d651537827283afbc36f319da,2beb215a4c6100b6f422fb5ec0958ee3,767,Lakeshore Learning Materials,Supplies,PX2016VT - Lakeshore Fully Washable Liquid Tempera - 1 Pint - Violet,PX2016VT,2.79,1
e05e8b493505166d6d4ecd7fde5067fe,2beb215a4c6100b6f422fb5ec0958ee3,767,Lakeshore Learning Materials,Supplies,PX2016YE - Lakeshore Fully Washable Liquid Tempera - 1 Pint - Yellow,PX2016YE,2.79,1
0aa360436a6acd9180ca3fc4dd741e40,2beb215a4c6100b6f422fb5ec0958ee3,767,Lakeshore Learning Materials,Supplies,FF537 - Textured Collage Shapes,FF537,9.95,1
0dcf7869e774dad0788c604da9a07f37,2beb215a4c6100b6f422fb5ec0958ee3,767,Lakeshore Learning Materials,Supplies,PX2016BU - Lakeshore Fully Washable Liquid Tempera - 1 Pint - Blue,PX2016BU,2.79,1
bf60d2ac1c1b5f1fc920b73f00392fcc,2beb215a4c6100b6f422fb5ec0958ee3,767,Lakeshore Learning Materials,Supplies,EV214 - Brilliant Dot Art Painters,EV214,14.95,1
f29aaad523e39f74dde78bd8aad8207e,2beb215a4c6100b6f422fb5ec0958ee3,767,Lakeshore Learning Materials,Supplies,PX2016TQ - Lakeshore Fully Washable Liquid Tempera - 1 Pint - Turquoise,PX2016TQ,2.79,1
84147ea312195959987c6b57ed32b6d1,2beb215a4c6100b6f422fb5ec0958ee3,767,Lakeshore Learning Materials,Supplies,TT274 - Classroom Collage Box,TT274,59.95,1
64f262bdc34962dcefaab2d75788a811,2beb215a4c6100b6f422fb5ec0958ee3,767,Lakeshore Learning Materials,Supplies,PX2016BR - Lakeshore Fully Washable Liquid Tempera - 1 Pint - Brown,PX2016BR,2.79,1
020b2b15794dc1d53d75486a02ea9487,2bde749fd7ecd8eb8481f2c0e0dfef15,762,Sax Arts & Crafts,Supplies,PAINT TRAY PLASTIC 10 WELLS W/COVER PACK OF 12 - SCHOOL SMART,085860,15.19,1
d5b4a31f7be489acd47f86fd816a3265,2bde749fd7ecd8eb8481f2c0e0dfef15,762,Sax Arts & Crafts,Supplies,CLAY CONTAINERS WITH COVERS 10 GALLON,458144,23.46,1
cfd405b19795974c9681035748ca8ec4,2bde749fd7ecd8eb8481f2c0e0dfef15,762,Sax Arts & Crafts,Supplies,TOGGLE WIRE CLAY CUTTER,1005537,1.42,1
cfc7c79f23d298bd8fa3c77d85a9cfa5,2bde749fd7ecd8eb8481f2c0e0dfef15,762,Sax Arts & Crafts,Supplies,MARKER METALLIC SILVER PACK OF 36,407493,46.54,1
0fa1c02edd539827178db4e57135459a,2bde749fd7ecd8eb8481f2c0e0dfef15,762,Sax Arts & Crafts,Supplies,STORAGE BOX 6 QT SHOE BOX BANDED TOGETHER PACK OF 4,1397150,9.39,2
2ae089b3b527fb8b1283dd88576fa95d,2bde749fd7ecd8eb8481f2c0e0dfef15,762,Sax Arts & Crafts,Supplies,CLAY CUTTER 8 WIRE,406826,2.46,1
1d0bf0eb588d8c7198ba5437bfff6227,2bde749fd7ecd8eb8481f2c0e0dfef15,762,Sax Arts & Crafts,Supplies,BOWL COVERED SET,461234,6.17,1
53aa8c0cb18dc87c2f4ce6cbb10380b8,2bde749fd7ecd8eb8481f2c0e0dfef15,762,Sax Arts & Crafts,Supplies,PAINT TRAY PLASTIC 6 WELLS - SCHOOL SMART,085856,1.8,8
aac17949cf03b57f675074827e78ae3a,2bde749fd7ecd8eb8481f2c0e0dfef15,762,Sax Arts & Crafts,Supplies,CERTIFICATE ART ACHIEVEMENT PACK OF 30,411498,4.38,2
ca9436d0789f7b87e8d04d038318c2ad,2bde749fd7ecd8eb8481f2c0e0dfef15,762,Sax Arts & Crafts,Supplies,GLAZE TEACHERS PALETTE CLASS PACK TP #3,1402970,118.74,1
77ce934ed8b233b5c07beeeaa341d20f,2bde749fd7ecd8eb8481f2c0e0dfef15,762,Sax Arts & Crafts,Supplies,CLAY SLABMAKING COMPLETE KIT,409782,30.39,1
cacb3b8d5edc8673ef3ffa80094970bf,2bde749fd7ecd8eb8481f2c0e0dfef15,762,Sax Arts & Crafts,Supplies,TOOLS MODELING SET OF 35,410942,14.49,1
d108ba0b15444537fd253f052f043632,2bc98d0c84c463598e52f643662f4eb3,82,Best Buy for Business,Technology,HP - LaserJet Pro P1102w Wireless Black-and-White Printer,BB12229524,129.99,1
a6b0e84deb8ea0220ab216490cf271de,2bc98d0c84c463598e52f643662f4eb3,82,Best Buy for Business,Technology,HP - CE285A LaserJet Pro Print Cartridge - Black,BB11080442,68.99,2
a464b249cff2178232444a473348ba6d,2b8e9fbbdf783b6d84a576d5d419c8bb,773,School Specialty,Supplies,CARREL TABLE TOP PORTA-SCREEN,626436,6.97,25
348e702aaf8ea8a45fe5c819109bd798,2b7874af203179a1048d4b818bad0874,183,Cannon Sports,Other,55 cm. Altus Metallic Exercise Body Ball - 600 lb. Weight Capacity (Blue),16287,33.25,20
64aa96aef4b98899c007c11b9d0bf7ed,2b6bac62060cd1d2487b892921ed8fae,767,Lakeshore Learning Materials,Supplies,RR423 - Write & Wipe Lapboard Erasers - Set of 10,RR423,13.99,3
4a0d8ad0047151f4e6e59485dd258a08,2b6bac62060cd1d2487b892921ed8fae,767,Lakeshore Learning Materials,Supplies,LC856 - Alphabet Sounds Teaching Tubs,LC856,149,1
da661f533503bdf7774895abda927f94,2b6bac62060cd1d2487b892921ed8fae,767,Lakeshore Learning Materials,Supplies,LL869X - Magnetic Write & Wipe Mini Board - Set of 10,LL869X,28.5,3
cbb21c8d09566e05e695f71a6f3885c7,2b6197ab2ae88157ba132e2224c74ce3,773,School Specialty,Supplies,BEADS WOODEN LACONG .866 SET OF 108,282973,14.24,1
84c9e6ecdf4c70942e8ec1096bc0b2d1,2b6197ab2ae88157ba132e2224c74ce3,773,School Specialty,Supplies,SORT GINGERBREAD AND SNAP,202156,17.09,1
125970a494f7a9371e1ec3a595e656c6,2b6197ab2ae88157ba132e2224c74ce3,773,School Specialty,Supplies,WIKKI STIX BIG COUNT BOX,407066,30.39,1
d2e25138f904e356c502bdfb03b99e57,2b6197ab2ae88157ba132e2224c74ce3,773,School Specialty,Supplies,TACTILE SET RUFFS HOUSE TEACHING,1383491,28.49,1
31eb029613a080b86fe9c8474b54f6a4,2b6197ab2ae88157ba132e2224c74ce3,773,School Specialty,Supplies,TOY WOODSHOP COLOR BEAR,202773,15.19,1
dba36b9fd9eea99a46d6fe88a7030da6,2af51955ef310c1dc2325ae5f57c21ac,,,Technology,griffin tech survivor case for ipad,2490083,79.99,1
d0629af3eddbcaf42ca1d2532d7000fa,2af51955ef310c1dc2325ae5f57c21ac,,,Technology,the new ipad,MC707LL/A,699,2
d3704b0f4673b18028abe9832f38e680,2af51955ef310c1dc2325ae5f57c21ac,,,Technology,targus-vuscape case for i pad,4880028,39.99,1
50f9eb30f719669a6e0e1bd24b08eddd,2af3ea63d0cf6309c7ac5e009021f3c8,27,Amazon,Other,"Wire Display Rack for Books, Floor-standing Fixture with Adjustable Height - 43""h to 54.25""h, 32 Pockets in 3 Different Sizes - Black Welded Wire with Plastic Base",B0093P7SIA,86.49,1
840cc405bc435db760a29814d682a01e,2af3ea63d0cf6309c7ac5e009021f3c8,27,Amazon,Other,Childcraft Metal Big Book Rack with Shelf - 34 x 24 x 36 inches,B0042SWKMW,89.95,1
61014eab4c847fdb1db6bd8f2bc249cf,2af3ea63d0cf6309c7ac5e009021f3c8,27,Amazon,Other,Whitmor Kids Storage Collection 6436-1523-DS 12 Bin Organizer Primary,B000LRBNK8,47.31,1
ceff66bc82e6c0a17d6529ae5c846909,2aee7a7f323b535f52917d16b92bef03,45,ABC School Supply,Supplies,PHONICS DOMINOES SHORT VOWELS,088540,21.84,1
17ce2fa9a55a0c951e1c888556b28ab5,2aee7a7f323b535f52917d16b92bef03,45,ABC School Supply,Supplies,PORTFOLIO 8-PCKT W/PLASTIC BINDING SPINE ASST,024715,2.36,28
cc58997394e96e4debe0db0e5b312412,2aee7a7f323b535f52917d16b92bef03,45,ABC School Supply,Supplies,SENTENCE BUILDING OPEN ENDED GAMES,1329242,16.14,1
3fec484d31d687e9df1f3a048730c04a,2aee7a7f323b535f52917d16b92bef03,45,ABC School Supply,Supplies,MARKER EXPO DRY ERASE BLACK CHISEL PACK OF 12,1361204,16.62,3
2b4b7473aa8207f0acdded9a4f7ea3d7,2aee7a7f323b535f52917d16b92bef03,45,ABC School Supply,Supplies,PHONICS DOMINOES LONG VOWELS,088541,21.84,1
3d8e6d22de6d11bb9c759fcf50d34716,2aee7a7f323b535f52917d16b92bef03,45,ABC School Supply,Supplies,BOOK TAKE IT TO YOUR SEAT WRITING CENTER GR 3-4,088463,23.74,1
02549943fa2754fe1baf8d0e90d8c9d8,2aee7a7f323b535f52917d16b92bef03,45,ABC School Supply,Supplies,CUBE  HANDS ON LITERACY WORD FAMILY CUBES,1426288,12.34,4
e224015ebafaee394259c4528bd46d9d,2aee7a7f323b535f52917d16b92bef03,45,ABC School Supply,Supplies,READING RODS SIMPLE SENTENCES CLASSROOM KIT,077538,61.74,1
035abb9925dbe130fd020d86c8176c0c,2aee7a7f323b535f52917d16b92bef03,45,ABC School Supply,Supplies,KIT UNIFIX PHONICS SMALL GROUP SET OF 180,068766,40.8,1
41b2695ff2c2eb152f91673942e8a5f6,2aee7a7f323b535f52917d16b92bef03,45,ABC School Supply,Supplies,GAME SNAP IT UP PHONICS + READING WORD FAMILIES CARDS,067429,10.44,1
3a4563731696d07fa8dccfe8c49e7375,2aee7a7f323b535f52917d16b92bef03,45,ABC School Supply,Supplies,STAMPS LOWERCASE ALPHABET,255129,14.24,2
c10ea8446721a4e0e1687c4cd7081d44,2aee7a7f323b535f52917d16b92bef03,45,ABC School Supply,Supplies,ERASER STUDENT CLASS PACK OF 12.,1401885,12.34,3
a0f19b274070eedd9596db5ee811df50,2aee7a7f323b535f52917d16b92bef03,45,ABC School Supply,Supplies,BOOK BUILDING WRITING SKILLS: SOUNDS TO LETTERS GR PREK-K,1370821,8.97,1
2bd2163dbe35a8131033dba0072fe832,2aee7a7f323b535f52917d16b92bef03,45,ABC School Supply,Supplies,READING RODS WORD BUILDING CLASSROOM KIT,068173,54.14,2
60c046039fa29e347cda13ea20b4b304,2adede5b721fc76404069fbdcab65df7,27,Amazon,Technology,"ARCTIC P253BT Bluetooth Stereo Headphones, Built-in Mic, A2DP/AVRCP, iOS/Android/Windows - Silver/Black",B00C7JIBN0,19.99,6
6e8ccdf73114dded0fe53c25bc6fb4ff,2adede5b721fc76404069fbdcab65df7,27,Amazon,Technology,"SANOXYÂ® USB Bluetooth Wireless Adapter for HP, Gateway, eMachine, Dell or ANY Laptop/PC Running Windows 98, 98SE, ME, 200, XP, Windows Vista, Windows 7",B003ULJU2A,2.07,6
1aa09bfc0b98451842eaccf151bd0f99,2adede5b721fc76404069fbdcab65df7,27,Amazon,Technology,SANOXY Bluetooth Keyboard for iPad,B004HCO4GI,11.48,6
07825e28782f23265f26fc45cc57d472,2adcd3fefd6a5cfbf94b39f113b59352,767,Lakeshore Learning Materials,Supplies,LA1753 - Hands-On Patterning Center,LA1753,24.95,2
ed6ccfe89fb7d9a4f31b46e982577c93,2adcd3fefd6a5cfbf94b39f113b59352,767,Lakeshore Learning Materials,Supplies,TA50HR - Construction Paper - 9&amp;#34; x 12&#34; - Holiday Red,TA50HR,1.19,4
fd093303cb515f96c1a67ca815b8bfdf,2adcd3fefd6a5cfbf94b39f113b59352,767,Lakeshore Learning Materials,Supplies,WA704 - Giant Geometric Shapes,WA704,29.95,1
7a8837cec5de4995544a2467cc46d64e,2adcd3fefd6a5cfbf94b39f113b59352,767,Lakeshore Learning Materials,Supplies,GG492 - Patterning Cookie Sheets,GG492,23.96,1
c800ab41fe98723a86d604eae972ae4e,2adcd3fefd6a5cfbf94b39f113b59352,767,Lakeshore Learning Materials,Supplies,TA50WT - Construction Paper - 9&amp;#34; x 12&#34; - White,TA50WT,1.19,4
90122156d0edfcc18b184dffeb3697a4,2adcd3fefd6a5cfbf94b39f113b59352,767,Lakeshore Learning Materials,Supplies,HH313 - Gems Patterning Box,HH313,19.95,3
b3c14c6dbbece781e9172d1211a4868e,2adcd3fefd6a5cfbf94b39f113b59352,767,Lakeshore Learning Materials,Supplies,FF763 - Patterning Magnetic Board,FF763,24.95,5
ebd424dcd66621a36fd2162c08d874d1,2adcd3fefd6a5cfbf94b39f113b59352,767,Lakeshore Learning Materials,Supplies,TA50DW - Construction Paper - 9&amp;#34; x 12&#34; - Dark Brown,TA50DW,1.19,2
577e45330489ccf1a08db71b0e852fc4,2adcd3fefd6a5cfbf94b39f113b59352,767,Lakeshore Learning Materials,Supplies,TA50AC - Construction Paper - 9&amp;#34; x 12&#34; - Assorted Colors,TA50AC,1.19,5
37dbb9a06bb5f95870a036f1303d4bb0,2adcd3fefd6a5cfbf94b39f113b59352,767,Lakeshore Learning Materials,Supplies,HH279 - Patterning Partner Game,HH279,14.95,3
77b3a0ff9b40a01d865a20a16144dc88,2adcd3fefd6a5cfbf94b39f113b59352,767,Lakeshore Learning Materials,Supplies,TT426 - Patterning Match-Ups,TT426,9.99,3
8a84d836e597edcf4de273edad5e1b15,2adcd3fefd6a5cfbf94b39f113b59352,767,Lakeshore Learning Materials,Supplies,TA50GA - Construction Paper - 9&amp;#34; x 12&#34; - Gray,TA50GA,1.19,1
0ef5556fe04209aae19e68c2db635aa3,2adcd3fefd6a5cfbf94b39f113b59352,767,Lakeshore Learning Materials,Supplies,TA50HG - Construction Paper - 9&amp;#34; x 12&#34; - Holiday Green,TA50HG,1.19,4
d39ad576c8ac095b1d7b74bbe7bf3742,2adcd3fefd6a5cfbf94b39f113b59352,767,Lakeshore Learning Materials,Supplies,TA50RG - Construction Paper - 9&amp;#34; x 12&#34; - Orange,TA50RG,1.19,2
3e384b46209f2a15ea67ac67a9a0ebd9,2adcd3fefd6a5cfbf94b39f113b59352,767,Lakeshore Learning Materials,Supplies,TA50BR - Construction Paper - 9&amp;#34; x 12&#34; - Brown,TA50BR,1.19,3
c008437f511878a902822a21634e02c8,2adcd3fefd6a5cfbf94b39f113b59352,767,Lakeshore Learning Materials,Supplies,TA50BK - Construction Paper - 9&amp;#34; x 12&#34; - Black,TA50BK,1.19,4
d92885bac5915d8b030cc89e08771a28,2adcd3fefd6a5cfbf94b39f113b59352,767,Lakeshore Learning Materials,Supplies,TA50DB - Construction Paper - 9&amp;#34; x 12&#34; - Dark Blue,TA50DB,1.19,2
5d7f101608fd49cec14fe2ca93bdbc6a,2adcd3fefd6a5cfbf94b39f113b59352,767,Lakeshore Learning Materials,Supplies,TA50LB - Construction Paper - 9&amp;#34; x 12&#34; - Light Brown,TA50LB,1.19,4
ca9539a2293abe7e7671bd9225b84176,2adcd3fefd6a5cfbf94b39f113b59352,767,Lakeshore Learning Materials,Supplies,TA50SB - Construction Paper - 9&amp;#34; x 12&#34; - Sky Blue,TA50SB,1.19,4
88a3882df42df69f913ae0051258f847,2adcd3fefd6a5cfbf94b39f113b59352,767,Lakeshore Learning Materials,Supplies,TA50PN - Construction Paper - 9&amp;#34; x 12&#34; - Pink,TA50PN,1.19,1
1aaf237d3976f453adfdbe6c4a081e7b,2adcd3fefd6a5cfbf94b39f113b59352,767,Lakeshore Learning Materials,Supplies,TA50LG - Construction Paper - 9&amp;#34; x 12&#34; - Light Green,TA50LG,1.19,1
31d895671ea705341e29b01209ef80d3,2adcd3fefd6a5cfbf94b39f113b59352,767,Lakeshore Learning Materials,Supplies,TA50BU - Construction Paper - 9&amp;#34; x 12&#34; - Blue,TA50BU,1.19,4
